id,a1,a3,etbst,b8,b9_1,b9_2,b9_3,b9_4,b9_5,b9b,x,y
4615,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6281205,48.1283768
4616,Marche à pied,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6281205,48.1283768
4618,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires variables (variations > 15 min.),10:00:00,08:00:00,08:00:00,08:00:00,08:00:00,NA,-1.6281205,48.1283768
4621,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.6281205,48.1283768
4622,Métro / Bus,Belle Fontaine,Direccte Bretagne,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:30:00,-1.6281205,48.1283768
4624,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6281205,48.1283768
4627,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6281205,48.1283768
4628,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.6281205,48.1283768
4630,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:50:00,-1.6281205,48.1283768
4633,Voiture (à plusieurs / covoiturage),Belle Fontaine,Direccte Bretagne,Heures fixes tous les jours,NA,NA,NA,NA,NA,07:40:00,-1.6281205,48.1283768
4636,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00,-1.6281205,48.1283768
4646,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires variables (variations > 15 min.),09:00:00,08:30:00,08:30:00,08:30:00,08:00:00,NA,-1.6281205,48.1283768
4656,Vélo / VAE / Vélostar,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6281205,48.1283768
4665,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6281205,48.1283768
4687,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:50:00,-1.6281205,48.1283768
4688,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:35:00,-1.6281205,48.1283768
4690,Voiture (à plusieurs / covoiturage),Belle Fontaine,Direccte Bretagne,Horaires variables (variations > 15 min.),09:30:00,09:15:00,09:15:00,09:10:00,09:30:00,NA,-1.6281205,48.1283768
4694,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:00:00,-1.6281205,48.1283768
4699,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:35:00,-1.6281205,48.1283768
4701,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.6281205,48.1283768
4722,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires variables (variations > 15 min.),08:30:00,08:30:00,09:00:00,09:15:00,09:15:00,NA,-1.6281205,48.1283768
4743,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires variables (variations > 15 min.),08:45:00,09:15:00,09:00:00,08:30:00,08:45:00,NA,-1.6281205,48.1283768
4747,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.6281205,48.1283768
4751,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6281205,48.1283768
4784,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) variant selon jour,08:45:00,07:30:00,08:45:00,07:30:00,08:45:00,NA,-1.6281205,48.1283768
4833,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:15:00,-1.6281205,48.1283768
4836,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:15:00,-1.6281205,48.1283768
4840,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6281205,48.1283768
4849,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6281205,48.1283768
4851,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:40:00,-1.6281205,48.1283768
4879,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) variant selon jour,08:25:00,08:25:00,08:15:00,08:25:00,08:25:00,NA,-1.6281205,48.1283768
4898,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires variables (variations > 15 min.),09:00:00,08:30:00,09:15:00,09:00:00,09:15:00,NA,-1.6281205,48.1283768
4947,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6281205,48.1283768
5091,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6281205,48.1283768
5129,Voiture (à plusieurs / covoiturage),Belle Fontaine,Direccte Bretagne,Horaires variables (variations > 15 min.),07:30:00,07:30:00,07:30:00,07:30:00,07:30:00,NA,-1.6281205,48.1283768
5186,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6281205,48.1283768
5309,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:40:00,-1.6281205,48.1283768
5318,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:50:00,-1.6281205,48.1283768
5686,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6281205,48.1283768
5715,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6281205,48.1283768
5750,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) variant selon jour,09:20:00,09:20:00,NA,08:45:00,09:20:00,NA,-1.6281205,48.1283768
5767,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Heures fixes, variant selon le jour de semaine,08:30:00,07:30:00,07:30:00,07:45:00,07:30:00,NA,-1.6281205
5780,Métro / Bus,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:55:00,-1.6281205,48.1283768
5830,Voiture (à plusieurs / covoiturage),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6281205,48.1283768
5878,Vélo / VAE / Vélostar,Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6281205,48.1283768
6136,Voiture (seul(e)),Belle Fontaine,Direccte Bretagne,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.6281205,48.1283768
3632,Voiture (seul(e)),Belle Fontaine,IMT Atlantique,Horaires variables (variations > 15 min.),09:15:00,10:00:00,09:30:00,10:00:00,10:00:00,NA,-1.6347134,48.1283943
3653,Vélo / VAE / Vélostar,Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6347134,48.1283943
3688,Voiture (seul(e)),Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.6347134,48.1283943
3697,Moto / Scooter,Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.6347134,48.1283943
3742,Voiture (seul(e)),Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.6347134,48.1283943
3744,Voiture (seul(e)),Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:55:00,-1.6347134,48.1283943
3871,Vélo / VAE / Vélostar,Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6347134,48.1283943
4173,Voiture (seul(e)),Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6347134,48.1283943
4201,Voiture (seul(e)),Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) variant selon jour,08:45:00,08:45:00,09:00:00,08:45:00,08:45:00,NA,-1.6347134,48.1283943
4221,Voiture (à plusieurs / covoiturage),Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,08:30:00,08:45:00,09:00:00,09:00:00,NA,-1.6347134,48.1283943
4793,Voiture (seul(e)),Belle Fontaine,IMT Atlantique,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6347134,48.1283943
5786,Métro / Bus,Belle Fontaine,IMT Atlantique,Horaires variables (variations > 15 min.),09:00:00,10:00:00,10:00:00,10:00:00,10:00:00,NA,-1.6347134,48.1283943
821,Vélo / VAE / Vélostar,Belle Fontaine,Klaxoon,Heures fixes, variant selon le jour de semaine,09:55:00,07:55:00,09:55:00,07:55:00,07:55:00,NA,-1.6262307
840,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6262307,48.128022
853,Métro / Bus,Belle Fontaine,Klaxoon,Heures fixes tous les jours,NA,NA,NA,NA,NA,07:55:00,-1.6262307,48.128022
978,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.6262307,48.128022
1020,Voiture (seul(e)),Belle Fontaine,Klaxoon,Heures fixes, variant selon le jour de semaine,08:00:00,09:30:00,08:00:00,09:30:00,08:00:00,NA,-1.6262307
1039,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) variant selon jour,07:50:00,09:55:00,08:50:00,09:50:00,09:50:00,NA,-1.6262307,48.128022
1065,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
1091,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6262307,48.128022
1126,Train,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) variant selon jour,08:45:00,09:05:00,08:45:00,08:55:00,08:55:00,NA,-1.6262307,48.128022
1163,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6262307,48.128022
1166,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6262307,48.128022
1167,Métro / Bus,Belle Fontaine,Klaxoon,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:45:00,-1.6262307,48.128022
1226,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6262307,48.128022
1237,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
1466,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
1532,Voiture (seul(e)),Belle Fontaine,Klaxoon,Heures fixes, variant selon le jour de semaine,NA,09:00:00,NA,NA,09:00:00,NA,-1.6262307
1553,Voiture (seul(e)),Belle Fontaine,Klaxoon,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:55:00,-1.6262307,48.128022
1562,Vélo / VAE / Vélostar,Belle Fontaine,Klaxoon,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:50:00,-1.6262307,48.128022
1627,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
1753,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6262307,48.128022
1804,Vélo / VAE / Vélostar,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
1877,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6262307,48.128022
1905,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.6262307,48.128022
1925,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:40:00,-1.6262307,48.128022
2134,Voiture (seul(e)),Belle Fontaine,Klaxoon,Heures fixes tous les jours,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
2174,Vélo / VAE / Vélostar,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
2343,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6262307,48.128022
2389,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) variant selon jour,08:00:00,09:00:00,08:00:00,09:00:00,08:00:00,NA,-1.6262307,48.128022
2503,Train,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6262307,48.128022
2525,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6262307,48.128022
2559,Métro / Bus,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6262307,48.128022
2594,Moto / Scooter,Belle Fontaine,Klaxoon,Horaires variables (variations > 15 min.),09:00:00,09:00:00,NA,NA,09:00:00,NA,-1.6262307,48.128022
2645,Vélo / VAE / Vélostar,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.6262307,48.128022
2720,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
2738,Voiture (à plusieurs / covoiturage),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.6262307,48.128022
2876,Vélo / VAE / Vélostar,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
2889,Vélo / VAE / Vélostar,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6262307,48.128022
2912,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
2925,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
2926,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6262307,48.128022
3356,Vélo / VAE / Vélostar,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
3358,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
3468,Métro / Bus,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6262307,48.128022
3975,Vélo / VAE / Vélostar,Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,09:00:00,09:00:00,08:45:00,08:45:00,NA,-1.6262307,48.128022
5092,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.6262307,48.128022
5137,Voiture (seul(e)),Belle Fontaine,Klaxoon,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
5189,Voiture (seul(e)),Belle Fontaine,Klaxoon,Heures fixes tous les jours,NA,NA,NA,NA,NA,09:00:00,-1.6262307,48.128022
17,Vélo / VAE / Vélostar,Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.626976,48.1288766
879,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.626976,48.1288766
987,Métro / Bus,Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.626976,48.1288766
1088,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.626976,48.1288766
1239,Voiture (seul(e)),Belle Fontaine,NA,Horaires variables (variations > 15 min.),08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,NA,-1.626976,48.1288766
1297,Voiture (seul(e)),Belle Fontaine,NA,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:50:00,-1.626976,48.1288766
1376,Voiture (seul(e)),Belle Fontaine,NA,Heures fixes, variant selon le jour de semaine,08:00:00,10:00:00,10:00:00,08:00:00,10:00:00,NA,-1.626976
1543,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.626976,48.1288766
1644,Métro / Bus,Belle Fontaine,NA,Horaires variables (variations > 15 min.),09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,NA,-1.626976,48.1288766
1736,Voiture (seul(e)),Belle Fontaine,NA,Horaires variables (variations > 15 min.),08:45:00,08:30:00,08:30:00,08:45:00,08:45:00,NA,-1.626976,48.1288766
1849,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.626976,48.1288766
2251,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.626976,48.1288766
2291,Métro / Bus,Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.626976,48.1288766
2305,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:05:00,-1.626976,48.1288766
2307,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.626976,48.1288766
2325,Voiture (seul(e)),Belle Fontaine,NA,Horaires variables (variations > 15 min.),08:30:00,08:30:00,09:00:00,09:00:00,09:00:00,NA,-1.626976,48.1288766
2366,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.626976,48.1288766
2431,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.626976,48.1288766
2581,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) variant selon jour,08:00:00,09:00:00,08:00:00,09:00:00,08:00:00,NA,-1.626976,48.1288766
2632,Marche à pied,Belle Fontaine,NA,Heures fixes, variant selon le jour de semaine,08:00:00,08:00:00,10:00:00,08:00:00,08:00:00,NA,-1.626976
2831,Métro / Bus,Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) variant selon jour,08:40:00,08:30:00,08:45:00,08:40:00,08:40:00,NA,-1.626976,48.1288766
2958,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:50:00,-1.626976,48.1288766
3014,Métro / Bus,Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) variant selon jour,08:15:00,08:15:00,08:30:00,08:15:00,08:30:00,NA,-1.626976,48.1288766
3124,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,09:00:00,08:30:00,09:00:00,08:30:00,NA,-1.626976,48.1288766
3580,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:55:00,-1.626976,48.1288766
3716,Voiture (seul(e)),Belle Fontaine,NA,Horaires variables (variations > 15 min.),08:45:00,08:50:00,08:45:00,08:50:00,08:45:00,NA,-1.626976,48.1288766
3773,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00,-1.626976,48.1288766
4129,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.626976,48.1288766
4166,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,10:00:00,-1.626976,48.1288766
4171,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.626976,48.1288766
4558,Voiture (seul(e)),Belle Fontaine,NA,Horaires réguliers (+/- 15 min.) variant selon jour,09:50:00,09:20:00,09:40:00,09:20:00,09:20:00,NA,-1.626976,48.1288766
